,Year Built,Square Footage,lot sqft,Bedrooms,Bathrooms,Stories,List Price,Sold Price,List Date,Sold Date,Postal Code,City,lon,lat,State,Property Type,Tags,County
4456,2006.0,1500.0,1263.0,2.0,2.0,3.0,419545.0,399000.0,2022-11-15T17:38:42Z,2023-04-03,30313,Atlanta,-84.40022,33.752091,GA,condos,"central_air, central_heat, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, family_room, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, community_swimming_pool, swimming_pool, two_or_more_stories, granite_kitchen, basketball_court, master_bedroom, farm, clubhouse, park, soccer, basketball, views, shopping",
4457,,,11282.0,,0.0,,139900.0,120000.0,2023-01-06T03:12:49Z,2023-04-03,30314,Atlanta,-84.41936,33.762493,GA,land,"guest_house, big_lot, trails",
4458,1926.0,1204.0,7448.0,3.0,1.0,1.0,,248000.0,,2023-04-03,30315,Atlanta,-84.37084,33.728699,GA,single_family,,
4459,2005.0,1888.0,7579.0,4.0,3.0,2.0,318000.0,320000.0,2023-03-07T18:18:11Z,2023-04-03,30349,College Park,-84.52111,33.625723,GA,single_family,"central_air, central_heat, community_outdoor_space, dishwasher, family_room, fireplace, laundry_room, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, updated_kitchen",
4460,2005.0,3687.0,12894.0,4.0,4.0,2.0,465000.0,473000.0,2023-03-02T23:42:00Z,2023-04-03,30349,Atlanta,-84.571216,33.648682,GA,single_family,"carport, central_air, central_heat, community_clubhouse, community_outdoor_space, community_security_features, community_tennis_court, den_or_office, dishwasher, fireplace, hardwood_floors, laundry_room, recreation_facilities, tennis_court, community_swimming_pool, two_or_more_stories, garage_1_or_more, garage_2_or_more, big_yard, master_suite, library, ensuite, shopping",
4461,1955.0,1460.0,12171.0,3.0,2.0,1.0,649900.0,675000.0,2023-02-09T08:07:54Z,2023-04-03,30318,Atlanta,-84.445223,33.821252,GA,single_family,"central_air, community_outdoor_space, cul_de_sac, den_or_office, dishwasher, family_room, forced_air, hardwood_floors, laundry_room, washer_dryer, basement, single_story, updated_kitchen, big_yard, master_suite, big_lot, farm, ranch, shopping",
4462,2020.0,2366.0,8712.0,4.0,4.0,2.0,725000.0,760000.0,2023-03-07T08:09:40Z,2023-04-02,30307,Atlanta,-84.341767,33.756829,GA,townhomes,"central_air, central_heat, city_view, community_security_features, den_or_office, dishwasher, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, two_or_more_stories, garage_1_or_more, garage_2_or_more, ensuite",
4463,2019.0,2106.0,2106.0,2.0,2.0,1.0,,1700000.0,,2023-04-01,30305,Atlanta,-84.379453,33.816301,GA,condo,,
4464,1950.0,1525.0,8712.0,3.0,2.0,2.0,195000.0,189000.0,2022-11-14T15:23:13Z,2023-03-31,30316,Atlanta,-84.34556,33.686284,GA,single_family,"central_air, community_outdoor_space, dishwasher, forced_air, laundry_room, two_or_more_stories, master_bedroom",
4465,1975.0,1602.0,1602.0,2.0,2.0,2.0,,270000.0,,2023-03-31,30342,Atlanta,-84.38407,33.893864,GA,condo,,
4466,1963.0,4830.0,28893.0,4.0,5.0,2.0,1375000.0,1350000.0,2023-02-02T22:52:29Z,2023-03-31,30324,Atlanta,-84.351519,33.83163,GA,single_family,"carport, central_air, central_heat, community_outdoor_space, den_or_office, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, basement, two_or_more_stories, gourmet_kitchen, ensuite",
4467,2006.0,972.0,971.0,1.0,1.0,1.0,302000.0,297000.0,2023-03-08T17:18:12Z,2023-03-31,30326,Atlanta,-84.36768,33.850845,GA,condos,"central_air, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, community_tennis_court, dishwasher, forced_air, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, community_swimming_pool, single_story, high_ceiling, floor_plan, guest_parking, tennis, shopping",
4468,1964.0,1300.0,1298.0,3.0,2.0,1.0,270000.0,265000.0,2022-08-11T14:22:08Z,2023-03-31,30309,Atlanta,-84.395286,33.815651,GA,condos,"central_air, community_outdoor_space, community_security_features, den_or_office, dishwasher, fireplace, hardwood_floors, laundry_room, washer_dryer, swimming_pool, single_story, modern_kitchen, open_kitchen, master_bedroom, golf_course, tennis, shopping",
4469,1961.0,3405.0,17990.0,5.0,5.0,3.0,1237500.0,1200000.0,2023-01-13T20:15:23Z,2023-03-31,30327,Atlanta,-84.422186,33.843882,GA,single_family,"central_air, community_outdoor_space, den_or_office, dishwasher, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, basement, two_or_more_stories, updated_kitchen, front_porch, rental_property, library, shopping",
4470,2016.0,3973.0,13068.0,5.0,4.0,2.0,1700000.0,1750000.0,2023-03-15T14:57:19Z,2023-03-31,30306,Atlanta,-84.337359,33.798548,GA,single_family,"central_air, central_heat, dishwasher, fireplace, hardwood_floors, laundry_room, two_or_more_stories, garage_1_or_more, garage_2_or_more, gourmet_kitchen, fenced_yard, high_ceiling, media_room, ensuite, park, golf_course, trails, groundscare, medicalcare, shopping",
4471,2002.0,1867.0,44.0,3.0,3.0,2.0,298000.0,298000.0,2023-02-25T15:20:40Z,2023-03-31,30316,Atlanta,-84.334885,33.707211,GA,townhomes,"central_air, central_heat, community_outdoor_space, corner_lot, family_room, fireplace, hardwood_floors, laundry_room, two_or_more_stories, garage_1_or_more, modern_kitchen, large_kitchen, vaulted_ceiling, low_hoa, master_suite, gated_community, park, hoa, security",
4472,1930.0,1376.0,9500.0,4.0,2.0,1.0,234900.0,235000.0,2022-12-12T20:41:59Z,2023-03-31,30310,Atlanta,-84.430223,33.721438,GA,single_family,"central_air, city_view, forced_air, laundry_room, view, single_story, garage_1_or_more, investment_opportunity",
4473,2005.0,2016.0,7492.0,5.0,3.0,2.0,309900.0,316000.0,2023-01-27T04:53:31Z,2023-03-31,30314,Atlanta,-84.454229,33.765964,GA,single_family,"central_air, central_heat, city_view, dishwasher, hardwood_floors, laundry_room, recreation_facilities, view, two_or_more_stories, master_bedroom, park",
4474,1968.0,1205.0,1307.0,2.0,2.0,1.0,195000.0,210000.0,2023-02-24T02:37:46Z,2023-03-31,30341,Atlanta,-84.248862,33.881029,GA,condos,"central_air, city_view, community_clubhouse, community_outdoor_space, dishwasher, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, community_swimming_pool, single_story, private_courtyard, shopping",
4475,2005.0,,8364.0,4.0,3.0,2.0,267000.0,275000.0,2023-02-08T01:32:45Z,2023-03-31,30349,Atlanta,-84.582879,33.612882,GA,single_family,"central_air, community_outdoor_space, community_security_features, cul_de_sac, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, two_or_more_stories, garage_1_or_more, garage_2_or_more, modern_kitchen, open_kitchen, fenced_yard, vaulted_ceiling, new_roof, golf_course, lake, shopping",
4476,1971.0,3177.0,47916.0,4.0,3.0,2.0,625000.0,615000.0,2023-02-09T13:54:18Z,2023-03-31,30360,Atlanta,-84.279615,33.948749,GA,single_family,"central_air, central_heat, community_clubhouse, community_outdoor_space, community_security_features, community_tennis_court, cul_de_sac, den_or_office, dishwasher, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, tennis_court, community_swimming_pool, two_or_more_stories, garage_1_or_more, garage_2_or_more, wooded_land, big_lot, tennis, groundscare",
4477,,,24394.0,,0.0,,,637900.0,,2023-03-31,30331,Atlanta,-84.549834,33.691952,GA,single_family,,
4478,1972.0,3537.0,21257.0,4.0,4.0,2.0,799000.0,791195.0,2023-02-23T18:55:07Z,2023-03-31,30328,Sandy Springs,-84.400581,33.939018,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, community_tennis_court, corner_lot, cul_de_sac, energy_efficient, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, tennis_court, community_swimming_pool, two_or_more_stories, garage_1_or_more, garage_2_or_more, granite_kitchen, high_ceiling, farm, tennis, medicalcare, shopping",
4479,2009.0,1489.0,1490.0,2.0,3.0,1.0,415000.0,405000.0,2023-02-23T23:14:56Z,2023-03-31,30324,Atlanta,-84.362603,33.821423,GA,condos,"central_air, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, energy_efficient, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, community_swimming_pool, single_story, garage_1_or_more, garage_2_or_more, open_floor_plan, floor_plan, ensuite, shopping",
4480,1989.0,645.0,645.0,1.0,1.0,1.0,235000.0,235000.0,2023-02-11T16:16:04Z,2023-03-31,30309,Atlanta,-84.388805,33.789685,GA,condos,"central_air, central_heat, city_view, community_clubhouse, community_gym, community_outdoor_space, community_tennis_court, dishwasher, hardwood_floors, laundry_room, recreation_facilities, view, community_swimming_pool, single_story, garage_1_or_more",
4481,2004.0,,18800.0,,,1.0,425000.0,496000.0,2023-01-20T20:18:25Z,2023-03-31,30310,Atlanta,-84.426591,33.727254,GA,multi_family,"central_air, central_heat, community_security_features, single_story, garage_1_or_more, open_floor_plan, floor_plan, rental_property",
4482,2013.0,2357.0,4312.0,4.0,3.0,2.0,374900.0,345000.0,2023-02-06T19:14:14Z,2023-03-31,30349,Atlanta,-84.528633,33.64969,GA,single_family,"central_air, community_clubhouse, community_gym, community_outdoor_space, community_security_features, community_tennis_court, dishwasher, energy_efficient, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, community_swimming_pool, two_or_more_stories, garage_1_or_more, garage_2_or_more, granite_kitchen, big_yard, tennis_court, rental_property, pond, playground, tennis",
4483,2009.0,4956.0,9583.0,5.0,4.0,2.0,549900.0,530117.0,2022-12-08T08:46:05Z,2023-03-31,30349,Atlanta,-84.528098,33.653006,GA,single_family,"central_air, central_heat, community_clubhouse, community_gym, community_outdoor_space, community_security_features, community_tennis_court, corner_lot, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, recreation_facilities, community_swimming_pool, two_or_more_stories, garage_1_or_more, garage_2_or_more, basketball_court, big_yard, fenced_yard, clubhouse, basketball, shopping",
4484,1991.0,2922.0,48980.0,3.0,2.0,2.0,,114909.0,,2023-03-31,30331,Atlanta,-84.583869,33.697168,GA,single_family,,
4485,1945.0,3181.0,104108.0,3.0,4.0,2.0,630000.0,525000.0,2023-02-03T20:06:49Z,2023-03-31,30311,Atlanta,-84.489896,33.71941,GA,single_family,"central_air, central_heat, city_view, community_outdoor_space, community_security_features, family_room, fireplace, forced_air, hardwood_floors, laundry_room, river_view, view, water_view, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, garage_3_or_more, big_lot, fixer_upper",
4486,2002.0,906.0,906.0,1.0,1.0,1.0,397000.0,391000.0,2023-02-23T16:21:35Z,2023-03-31,30307,Atlanta,-84.36335,33.758986,GA,condos,"central_air, city_view, community_outdoor_space, community_security_features, dishwasher, energy_efficient, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, washer_dryer, community_swimming_pool, single_story, garage_1_or_more, high_ceiling, big_bathroom, private_parking, elevator",
4487,1987.0,3104.0,17424.0,4.0,4.0,3.0,699900.0,736000.0,2023-03-03T17:22:14Z,2023-03-31,30345,Atlanta,-84.261465,33.866229,GA,single_family,"central_air, central_heat, city_view, community_outdoor_space, den_or_office, dining_room, dishwasher, energy_efficient, family_room, fireplace, forced_air, hardwood_floors, laundry_room, view, washer_dryer, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, master_suite, tennis",
4488,1982.0,1476.0,1476.0,2.0,2.0,2.0,,465000.0,,2023-03-31,30306,Atlanta,-84.353994,33.806802,GA,condo,,
4489,1958.0,1167.0,1167.0,2.0,2.0,1.0,225000.0,200000.0,2023-03-03T02:24:09Z,2023-03-31,30305,Atlanta,-84.384575,33.836056,GA,condos,"central_air, central_heat, community_outdoor_space, community_security_features, dishwasher, energy_efficient, family_room, hardwood_floors, laundry_room, recreation_facilities, community_swimming_pool, single_story, garage_1_or_more, updated_kitchen, rental_property, hoa, shopping",
4490,1980.0,566.0,,1.0,1.0,1.0,175900.0,175000.0,2023-03-03T17:22:14Z,2023-03-31,30312,Atlanta,-84.375376,33.763419,GA,condos,"central_air, central_heat, city_view, community_gym, community_outdoor_space, community_security_features, dishwasher, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, community_swimming_pool, swimming_pool, single_story, updated_kitchen, views",
4491,2005.0,830.0,828.0,1.0,1.0,3.0,290000.0,290000.0,2023-02-16T01:23:56Z,2023-03-31,30363,Atlanta,-84.398068,33.791622,GA,condos,"central_air, city_view, community_clubhouse, community_outdoor_space, community_security_features, forced_air, laundry_room, recreation_facilities, view, two_or_more_stories, community_swimming_pool, clubhouse, shopping",
4492,1963.0,1075.0,15682.0,3.0,2.0,1.0,299900.0,295900.0,2023-02-17T08:34:43Z,2023-03-31,30354,Atlanta,-84.357766,33.669719,GA,single_family,"central_air, city_view, dishwasher, fireplace, hardwood_floors, laundry_room, view, single_story, garage_1_or_more, master_bedroom, open_floor_plan, floor_plan",
4493,1960.0,1125.0,9017.0,2.0,2.0,1.0,265000.0,260000.0,2023-02-15T19:17:33Z,2023-03-31,30315,Atlanta,-84.357125,33.687937,GA,single_family,"central_air, central_heat, community_outdoor_space, corner_lot, dishwasher, fireplace, hardwood_floors, laundry_room, single_story, big_lot, efficient, farm, ranch, park, golf_course, trails, lake",
4494,1971.0,2118.0,40467.0,4.0,3.0,1.0,336000.0,336000.0,2022-09-22T14:54:52Z,2023-03-31,30337,Atlanta,-84.481708,33.632571,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, dishwasher, hardwood_floors, laundry_room, single_story, vaulted_ceiling, no_hoa, rental_property, farm, ranch",
4495,1968.0,837.0,,1.0,1.0,1.0,189900.0,192500.0,2022-12-30T06:24:36Z,2023-03-31,30305,Atlanta,-84.386464,33.822475,GA,condos,"city_view, community_clubhouse, community_gym, community_security_features, dishwasher, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, community_swimming_pool, single_story, garage_1_or_more, clubhouse, park, hoa, shopping",
4496,2004.0,869.0,871.0,1.0,1.0,1.0,275000.0,270000.0,2022-12-15T18:13:10Z,2023-03-31,30305,Atlanta,-84.376848,33.838574,GA,condos,"central_air, central_heat, city_view, community_gym, community_outdoor_space, community_security_features, community_tennis_court, dishwasher, family_room, forced_air, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, washer_dryer, community_swimming_pool, single_story, open_floor_plan, floor_plan, library, park, tennis",
4497,2015.0,2028.0,,3.0,3.0,3.0,650000.0,625500.0,2023-01-27T10:24:13Z,2023-03-31,30324,Atlanta,-84.359359,33.829366,GA,townhomes,"central_air, central_heat, community_outdoor_space, community_security_features, dishwasher, energy_efficient, family_room, fireplace, hardwood_floors, laundry_room, washer_dryer, two_or_more_stories, garage_1_or_more, garage_2_or_more, garage_3_or_more, high_ceiling, master_suite, gated_community, water_view, security, shopping",
4498,2000.0,3856.0,20386.0,5.0,5.0,3.0,1100000.0,1100000.0,2023-02-17T08:34:43Z,2023-03-31,30342,Atlanta,-84.369958,33.860836,GA,single_family,"central_air, community_outdoor_space, cul_de_sac, den_or_office, dishwasher, energy_efficient, family_room, fireplace, game_room, hardwood_floors, laundry_room, recreation_facilities, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, garage_3_or_more, modern_kitchen, large_kitchen, high_ceiling, ensuite",
4499,1930.0,1169.0,5227.0,3.0,2.0,1.0,239900.0,200000.0,2022-07-19T04:10:27Z,2023-03-31,30314,Atlanta,-84.420701,33.751619,GA,single_family,"community_outdoor_space, corner_lot, fireplace, hardwood_floors, recreation_facilities, single_story, floor_plan, front_porch, rental_property",
4500,1999.0,2511.0,1699.0,3.0,4.0,3.0,800000.0,800000.0,2023-03-02T17:05:57Z,2023-03-31,30308,Atlanta,-84.369392,33.777988,GA,townhomes,"central_air, city_view, community_outdoor_space, community_security_features, dishwasher, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, open_floor_plan, floor_plan, no_hoa, rental_property, shopping",
4501,2021.0,910.0,,2.0,2.0,2.0,249900.0,250000.0,2023-01-13T17:09:39Z,2023-03-31,30310,Atlanta,-84.400707,33.732078,GA,townhomes,"city_view, dishwasher, forced_air, hardwood_floors, laundry_room, view, two_or_more_stories, high_ceiling, front_porch, rental_property, efficient",
4502,2008.0,1196.0,1198.0,2.0,2.0,1.0,650000.0,650000.0,2023-03-08T22:53:18Z,2023-03-31,30309,Atlanta,-84.383866,33.783839,GA,condos,"central_air, central_heat, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, energy_efficient, hardwood_floors, laundry_room, recreation_facilities, view, community_swimming_pool, single_story, shopping",
4503,,,10498.0,,0.0,,49900.0,49900.0,2023-03-01T03:05:43Z,2023-03-31,30311,Atlanta,-84.43763,33.714254,GA,land,basement,
4504,1935.0,6022.0,8712.0,6.0,5.0,3.0,1899000.0,1887000.0,2023-02-24T23:22:21Z,2023-03-31,30306,Atlanta,-84.347243,33.801141,GA,single_family,"central_air, central_heat, city_view, community_outdoor_space, community_security_features, den_or_office, dishwasher, family_room, fireplace, forced_air, hardwood_floors, laundry_room, view, washer_dryer, basement, two_or_more_stories, library, playground, trails, medicalcare",
4505,2012.0,1281.0,1215.0,2.0,3.0,3.0,377500.0,375000.0,2023-02-24T09:04:35Z,2023-03-31,30309,Atlanta,-84.400184,33.802729,GA,townhomes,"central_air, central_heat, community_outdoor_space, dishwasher, hardwood_floors, laundry_room, recreation_facilities, washer_dryer, two_or_more_stories, garage_1_or_more, low_hoa, master_suite, rental_property, park, tennis, hoa, maintenance, medicalcare",
